央视频道,#genre#
河南卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226480/index.m3u8
河南卫视,http://39.134.136.161:6610/000000001000/1000000002000027731/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000002000027731
河南卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226480/index.m3u8
河南卫视,http://39.134.136.161:6610/000000001000/5000000011000031119/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000011000031119
河南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226320/index.m3u8
河南卫视,http://nas.hssvm.com:8888/udp/225.1.2.61:5002
河南卫视,https://fmbox.cc/公众号玉玉软件库/tv/yc.php?id=hnsh-3
河南卫视,https://fmbox.cc/公众号玉玉软件库/tv/yc.php?id=hnsh-4
河南卫视,https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=hnws
河南卫视,http://fmbox.cc/公众号玉玉软件库/iptv6.php?id=00000358
河南卫视,http://175.173.198.22:9020/udp/232.0.0.80:1234
河南卫视,http://222.128.86.76:8133/udp/239.3.1.27:8128
河南卫视,http://zisong2014.oicp.net:4022/udp/225.1.2.61:5002
河南卫视,http://114.254.83.83:2222/udp/239.3.1.27:8128
河南卫视,http://111.199.234.10:18888/udp/239.3.1.27:8128
河南卫视,http://183.3.134.56:9901/tsfile/live/0139_1.m3u8?key=tvbox6_com&playlive=1&authid=0
河南卫视,http://222.129.139.91:8888/udp/239.3.1.27:8128
河南卫视,http://111.196.129.152:20000/udp/239.3.1.27:8128
河南卫视,http://220.164.192.48:50085/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
河南卫视,http://221.2.148.205:8154/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://123.166.61.70:8003/hls/52/index.m3u8
河南卫视,http://58.19.38.162:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://221.222.162.206:8888/udp/239.3.1.27:8128
河南卫视,http://60.10.106.114:555/udp/239.253.92.137:6144
河南卫视,http://114.254.85.102:8888/udp/239.3.1.27:8128
河南卫视,http://175.146.122.104:8888/udp/232.0.0.80:1234
河南卫视,http://114.252.235.176:8000/udp/239.3.1.27:8128
河南卫视,http://60.2.190.206:4000/udp/239.253.92.137:6144
河南卫视,http://58.220.219.14:9901/tsfile/live/0139_1.m3u8?key=txiptv
河南卫视,http://182.92.109.190:1668/72/72.php?id=hnws
河南卫视,http://49.232.131.30:99/dxxw.php?id=hnws
河南卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000027
河南卫视,http://119.125.134.225:9902/tsfile/live/0139_1.m3u8
河南卫视,http://123.113.237.160:8888/udp/239.3.1.27:8128
河南卫视,http://114.254.81.231:2222/udp/239.3.1.27:8128
河南卫视,http://60.7.56.33:4000/udp/239.253.92.137:6144
河南卫视,http://123.113.187.204:8000/udp/239.3.1.27:8128
河南卫视,http://118.251.60.185:8888/udp/239.76.253.202:9000
河南卫视,http://175.173.198.22:9009/udp/232.0.0.80:1234
河南卫视,http://dd.ddzb.fun/php/migu.php?id=hnws
河南卫视,http://175.173.198.22:9001/udp/232.0.0.80:1234
河南卫视,http://114.243.102.150:8888/udp/239.3.1.27:8128
河南卫视,http://114.243.102.173:8888/udp/239.3.1.27:8128
河南卫视,http://111.196.135.75:8686/udp/239.3.1.27:8128
河南卫视,http://120.234.5.29:6000/udp/239.21.0.104:3756
河南卫视,http://123.118.159.0:8686/udp/239.3.1.27:8128
河南卫视,http://111.14.181.15:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://124.230.56.27:55555/udp/239.76.253.202:9000
河南卫视,http://222.129.139.229:8888/udp/239.3.1.27:8128
河南卫视,http://111.196.12.108:7088/udp/239.3.1.27:8128
河南卫视,http://175.173.198.22:9010/udp/232.0.0.80:1234
河南卫视,http://14.112.86.101:4022/udp/239.77.1.229:5146
河南卫视,http://159.75.85.63:36666/migu/790187291.m3u8?migutoken=54b6aac9e304358191dca5337a342d8c644961b319b721c80b475f6b1e79faa009672a28b444334b8753e7416b541c65a09d28f3fa9dc8b038f3b5b1ba4100b136969c2a685e022810d1ce2a1a
河南卫视,http://114.243.98.12:8888/udp/239.3.1.27:8128
河南卫视,http://114.252.238.87:8000/udp/239.3.1.27:8128
河南卫视,http://123.113.189.90:8001/udp/239.3.1.27:8128
河南卫视,http://124.230.56.119:55555/udp/239.76.253.202:9000
河南卫视,http://120.6.209.42:8866/udp/239.253.92.137:6144
河南卫视,http://114.254.82.176:2222/udp/239.3.1.27:8128
河南卫视,http://221.0.78.198:1681/hls/10259/index.m3u8
河南卫视,http://39.98.201.151:9090/udp/225.1.8.140:8128
河南卫视,http://123.113.249.203:8888/udp/239.3.1.27:8128
河南卫视,http://121.29.91.210:7077/udp/239.253.92.137:6144
河南卫视,http://114.254.93.146:2222/udp/239.3.1.27:8128
河南卫视,http://182.92.109.190:1668/tianyi/tianyi.php?id=hnws
河南卫视,http://101.20.43.127:555/udp/239.253.92.137:6144
河南卫视,http://114.244.237.230:7088/udp/239.3.1.27:8128
河南卫视,http://114.254.87.41:2222/udp/239.3.1.27:8128
河南卫视,http://114.244.233.134:7088/udp/239.3.1.27:8128
河南卫视,http://60.7.56.22:4000/udp/239.253.92.137:6144
河南卫视,http://218.89.240.144:59901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://202.100.46.58:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://221.221.162.225:8888/udp/239.3.1.27:8128
河南卫视,http://221.4.143.69:8114/GD.m3u8?Authinfo=nHYPQU3R6cXKOUxDHAdELFm32GPTRr2qQbWjAFNK9cN3oXrYu4redJw5HOUPWXzl&Fsv_cid=9841&FvSeid=61614960&Fsv_ctype=LIVES&Fsv_chan_hls_se_idx=&Provider_id=GD_CUCC&Pcontent_id=G_HENAN-CQ
河南卫视,http://221.221.167.14:8888/udp/239.3.1.27:8128
河南卫视,http://114.252.114.248:8445/udp/239.3.1.27:8128
河南卫视,http://220.249.114.102:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://59.48.75.130:3052/tsfile/live/0126_1.m3u8
河南卫视,http://119.163.199.98:9901/tsfile/live/0139_1.m3u8
河南卫视,http://fangke.blueswords.com:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://59.173.243.210:9901/tsfile/live/1035_1.m3u8
河南卫视,http://fangke.blueswords.com:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://111.61.236.247:9081/hls/33/index.m3u8
河南卫视,http://coolcat.synology.me:4022/rtp/239.3.1.27:8128
河南卫视,http://43.138.11.122/cq/yh.php?id=G_HENAN-CQ
河南卫视,http://115.48.60.156:9901/tsfile/live/0139_1.m3u8
海南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8
海南卫视,http://[2409:8087:3c02:21:0:1:0:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000347/index.m3u8?IASHttpSessionId=
海南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2980&tk=2aca1ad9a849
海南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3349&tk=2aca1ad9a849
海南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1833&tk=2aca1ad9a849
海南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8916&tk=2aca1ad9a849
海南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1821&tk=2aca1ad9a849
海南卫视,http://[2409:8087:74d9:21::6]:80/270000001128/9900000037/index.m3u8
海南卫视,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000347/index.m3u8?IASHttpSessionId=
海南卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000006211/1.m3u8
海南卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000006211/index.m3u8
海南卫视,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226450/index.m3u8
海南卫视,http://[2409:8087:74f0:22::4]:6410/270000001128/9900000037/index.m3u8
海南卫视,http://221.213.69.82:9901/tsfile/live/0141_1.m3u8
海南卫视,http://220.164.192.48:50085/tsfile/live/1003_1.m3u8
海南卫视,http://117.27.190.42:9998/tsfile/live/23273_1.m3u8
海南卫视,http://112.102.217.173:9003//hls/53/index.m3u8
海南卫视,http://123.138.22.30:9901/tsfile/live/1008_1.m3u8
海南卫视,http://www.furymax.top:85/rtp/239.69.1.151:10542
海南卫视,http://60.7.56.33:4000/rtp/239.253.93.155:6323
海南卫视,http://60.164.128.167:8029/rtp/239.255.30.99:8231
海南卫视,http://123.166.61.70:8003/hls/63/index.m3u8
海南卫视,http://123.113.187.204:8000/udp/239.3.1.45:8304
海南卫视,http://58.48.37.158:1111/tsfile/live/1007_1.m3u8
海南卫视,http://58.48.37.158:1111/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://42.48.50.232:9002/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://113.218.204.28:8081/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://59.173.243.210:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://[2409:8087:5e08:24::11]:6610/000000001000/5000000004000006211/1.m3u8?channel-id=bestzb&Contentid=5000000004000006211&livemode=1&stbId=3
海南卫视,http://[2409:8087:74f0:22::4]:6410/270000001128/9900000037/index.m3u8?                                                                                                                                                     吉林卫视
海南卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226465/index.m3u8
海南卫视,http://wouu.net:9977/udp/239.93.0.80:5140
海南卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010083/1.m3u8
海南卫视,http://[2409:8087:5e08:24::11]:6610/000000001000/5000000004000006211/index.m3u8?channel-id=bestzb&Contentid=5000000004000006211&livemode=1&stbId=3
海南卫视,http://153.0.169.34:9901/tsfile/live/1017_1.m3u8
海南卫视,http://1.192.75.145:9901/tsfile/live/1085_1.m3u8
海南卫视,http://113.57.109.48:1111/tsfile/live/1037_1.m3u8
海南卫视,http://59.32.97.44:9901/tsfile/live/1000_1.m3u8
海南卫视,http://120.224.178.16:9901/tsfile/live/0131_1.m3u8
海南卫视,http://121.19.134.222:808/tsfile/live/1030_1.m3u8
海南卫视,http://112.234.23.155:9901/tsfile/live/1037_1.m3u8
海南卫视,http://121.19.134.139:808/tsfile/live/1026_1.m3u8
海南卫视,http://123.52.13.171:9901/tsfile/live/1003_1.m3u8
海南卫视,http://119.36.148.115:59901/tsfile/live/1008_1.m3u8
海南卫视,http://223.166.234.19:7777/tsfile/live/1055_1.m3u8
海南卫视,http://223.166.234.215:7777/tsfile/live/1055_1.m3u8
海南卫视,http://58.221.214.82:9901/tsfile/live/0016_2.m3u8
海南卫视,http://223.166.234.149:7777/tsfile/live/1055_1.m3u8
海南卫视,http://60.210.100.54:352/tsfile/live/1000_1.m3u8
海南卫视,http://223.166.234.114:7777/tsfile/live/1055_1.m3u8
海南卫视,http://221.2.148.205:8154/tsfile/live/1000_1.m3u8
海南卫视,http://218.89.240.144:59901/tsfile/live/1000_1.m3u8
海南卫视,http://218.13.170.98:9901/tsfile/live/1020_1.m3u8
海南卫视,http://58.220.219.14:9901/tsfile/live/0120_2.m3u8
海南卫视,http://58.216.229.130:9901/tsfile/live/0120_2.m3u8
海南卫视,http://111.160.17.2:59901/tsfile/live/0001_35.m3u8
海南卫视,http://112.194.206.233:9901/tsfile/live/1001_1.m3u8
海南卫视,http://118.122.189.74:9901/tsfile/live/0108_1.m3u8
海南卫视,http://14.204.21.202:9901/tsfile/live/0112_1.m3u8
海南卫视,http://220.249.114.102:9901/tsfile/live/1019_1.m3u8
海南卫视,http://58.57.40.22:9901/tsfile/live/1000_1.m3u8
海南卫视,http://61.157.139.15:9901/tsfile/live/2404_1.m3u8
海南卫视,http://117.27.190.42:9998/tsfile/live/23272_1.m3u8
海南卫视,http://118.77.123.167:9901/tsfile/live/1001_1.m3u8
海南卫视,http://119.62.35.178:9901/tsfile/live/0112_1.m3u8
海南卫视,http://119.62.59.19:9901/tsfile/live/0112_1.m3u8
海南卫视,http://119.62.62.237:9901/tsfile/live/0112_1.m3u8
海南卫视,http://119.62.62.88:9901/tsfile/live/0112_1.m3u8
海南卫视,http://123.132.233.194:352/tsfile/live/1004_1.m3u8
海南卫视,http://14.204.21.200:9901/tsfile/live/0112_1.m3u8
海南卫视,http://61.138.128.226:19901/tsfile/live/1015_1.m3u8
海南卫视,p3p://108.181.32.169:42218/64260fc10002a54fee070c525d0d5e83
海南卫视,http://113.218.204.28:8081/tsfile/live/1003_1.m3u8
海南卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/460000100000000075/1.m3u8
海南卫视,http://[2409:8087:1a0a:df::4031]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8
海南卫视,http://[2409:8087:1a0a:df::4035]:80/wh7f454c46tw2956885686_2095434499/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8
海南卫视,http://[2409:8087:74d9:21::6]/000000001000PLTV/88888888/224/3221226450/index.m3u8
海南卫视,http://[2409:8087:74f0:22::4]:6410/270000001128/9900000037/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000103
海南卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226465/index.m3u8
海南卫视,http://[2409:8087:1a09:df::401d]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/1.m3u8?icpid=88888888&from=5&hms_devid=980&online=1720054946&vqe=3
海南卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8?
海南卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226465/index.m3u8
海南卫视,http://[2409:8087:1a0a:df::4035]:80/wh7f454c46tw2956885686_2095434499/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8?icpid=88888888&RTS=1713969785&from=4&hms_devid=1209&online=1713969785&vqe=3
海南卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225639/2.m3u8
海南卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226465/index.m3u8
海南卫视,http://[2409:8087:1a09:df::401d]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226445/1.m3u8?icpid=88888888&from=5&hms_devid=980&online=1720054946&vqe=3
海南卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8
海南卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8
海南卫视,http://[2409:8087:74f0:22::7]:6410/270000001128/9900000037/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000037
海南卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226465/index.m3u8
海南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225639/index.m3u8
海南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226445/index.m3u8
海南卫视,http://nas.hssvm.com:8888/udp/225.1.2.82:5002
海南卫视,https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=hinws
海南卫视,http://fmbox.cc/公众号玉玉软件库/iptv6.php?id=00000347
海南卫视,http://114.243.98.12:8888/udp/239.3.1.45:8304
海南卫视,http://61.157.139.15:9901/tsfile/live/2404_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://221.222.162.206:8888/udp/239.3.1.45:8304
海南卫视,http://114.252.235.176:8000/udp/239.3.1.45:8304
海南卫视,http://222.129.139.229:8888/udp/239.3.1.45:8304
海南卫视,http://175.173.198.22:9010/udp/232.0.0.26:1234
海南卫视,http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=hinws
海南卫视,http://114.243.102.173:8888/udp/239.3.1.45:8304
海南卫视,http://121.29.91.210:7077/udp/239.253.93.155:6323
海南卫视,http://124.230.56.27:55555/udp/239.76.253.203:9000
海南卫视,http://111.196.129.152:20000/udp/239.3.1.45:8304
海南卫视,http://175.173.198.22:9009/udp/232.0.0.26:1234
海南卫视,http://182.92.109.190:1668/72/72.php?id=hinws
海南卫视,http://175.173.198.22:9020/udp/232.0.0.26:1234
海南卫视,http://111.196.12.108:7088/udp/239.3.1.45:8304
海南卫视,http://120.6.209.42:8866/udp/239.253.93.155:6323
海南卫视,http://123.113.249.203:8888/udp/239.3.1.45:8304
海南卫视,http://114.254.83.83:2222/udp/239.3.1.45:8304
海南卫视,http://59.48.75.130:3052/tsfile/live/0141_1.m3u8
海南卫视,http://60.2.190.206:4000/udp/239.253.93.155:6323
海南卫视,http://zisong2014.oicp.net:4022/udp/225.1.2.82:5002
海南卫视,http://123.113.237.160:8888/udp/239.3.1.45:8304
海南卫视,http://111.199.234.10:18888/udp/239.3.1.45:8304
海南卫视,http://118.251.60.185:8888/udp/239.76.253.203:9000
海南卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000037
海南卫视,http://222.128.86.76:8133/udp/239.3.1.45:8304
海南卫视,http://114.254.93.146:2222/udp/239.3.1.45:8304
海南卫视,http://111.196.135.75:8686/udp/239.3.1.45:8304
海南卫视,http://114.254.85.102:8888/udp/239.3.1.45:8304
海南卫视,http://175.146.122.104:8888/udp/232.0.0.26:1234
海南卫视,http://114.243.102.150:8888/udp/239.3.1.45:8304
海南卫视,http://123.113.189.90:8001/udp/239.3.1.45:8304
海南卫视,http://123.118.159.0:8686/udp/239.3.1.45:8304
海南卫视,http://124.230.56.119:55555/udp/239.76.253.203:9000
海南卫视,http://114.252.238.87:8000/udp/239.3.1.45:8304
海南卫视,http://60.7.56.33:4000/udp/239.253.93.155:6323
海南卫视,http://159.75.85.63:36666/migu/738906860.m3u8?migutoken=d0e1b9d8a9d2786b210f069748fa3cfce1d28274772a51be6210ab1581e9f699f147ccd0bc898f1dc3dd195be33a503071184ceca5e660a8c0a3112b049963252067595125a496db083e37f4bc
海南卫视,http://175.173.198.22:9001/udp/232.0.0.26:1234
海南卫视,http://dms.yryyj.site:8188/udp/239.76.246.203:1234
海南卫视,http://222.129.139.91:8888/udp/239.3.1.45:8304
海南卫视,http://39.98.201.151:9090/udp/225.1.8.158:8304
海南卫视,http://114.254.82.176:2222/udp/239.3.1.45:8304
海南卫视,http://60.10.106.114:555/udp/239.253.93.155:6323
海南卫视,http://114.254.81.231:2222/udp/239.3.1.45:8304
海南卫视,http://42.48.50.232:9002/tsfile/live/1009_1.m3u8
海南卫视,http://182.92.109.190:1668/tianyi/tianyi.php?id=hinws
海南卫视,http://101.20.43.127:555/udp/239.253.93.155:6323
海南卫视,http://114.244.237.230:7088/udp/239.3.1.45:8304
海南卫视,http://114.254.87.41:2222/udp/239.3.1.45:8304
海南卫视,http://114.244.233.134:7088/udp/239.3.1.45:8304
海南卫视,http://60.7.56.22:4000/udp/239.253.93.155:6323
海南卫视,http://220.164.192.48:50085/tsfile/live/1003_1.m3u8?key=txiptv&playlive=0&authid=0
海南卫视,http://114.252.114.248:8445/udp/239.3.1.45:8304
海南卫视,http://115.60.241.249:2000/rtp/225.1.4.25:1054
海南卫视,http://coolcat.synology.me:4022/rtp/239.3.1.45:8304
海南卫视,http://221.221.167.14:8888/udp/239.3.1.45:8304
海南卫视,http://58.248.112.229:8114/GD.m3u8?Authinfo=nHYPQU3R6cXKOUxDHAdELPNdVb%2F7RDxE1K1r7%2FUk78mA4OOr7txey9eX4%2Fn36kPH&Fsv_cid=4380&FvSeid=11661574&Fsv_ctype=LIVES&Fsv_chan_hls_se_idx=&Provider_id=GD_CUCC&Pcontent_id=G_HAINAN-HQ
海南卫视,http://220.249.114.102:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://fangke.blueswords.com:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://221.221.162.225:8888/udp/239.3.1.45:8304
海南卫视,http://kxrj.site:1333/86/mg.php?id=hinws
海南卫视,http://43.138.11.122/cq/yh.php?id=G_HAINAN-HQ
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225739/index.m3u8
深圳卫视,http://[2409:8087:3c02:21:0:1:0:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000308/index.m3u8?IASHttpSessionId=
深圳卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3859&tk=2aca1ad9a849
深圳卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8577&tk=2aca1ad9a849
深圳卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7891&tk=2aca1ad9a849
深圳卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1779&tk=2aca1ad9a849
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8
深圳卫视,http://[2409:8087:74d9:21::6]:80/270000001128/9900000529/index.m3u8
深圳卫视,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000308/index.m3u8?IASHttpSessionId=
深圳卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000011645/1.m3u8
深圳卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010068/index.m3u8
深圳卫视,http://60.255.240.247:8090/live/szwsH265_4000.m3u8
深圳卫视,http://112.102.217.173:9003//hls/51/index.m3u8
深圳卫视,http://112.101.78.50:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://1b6467f415.iok.la:9931/tsfile/live/1067_1.m3u8
深圳卫视,http://119.163.199.98:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://61.136.172.236:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://183.94.146.109:2222/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://222.129.139.91:8888/rtp/239.3.1.134:8020
深圳卫视,http://www.furymax.top:85/rtp/239.254.96.137:8896
深圳卫视,http://58.252.12.164:8000/rtp/239.77.0.130:5146
深圳卫视,http://114.252.238.87:8000/udp/239.3.1.134:8020
深圳卫视,http://111.61.236.247:9081/hls/38/index.m3u8
深圳卫视,http://60.210.100.54:352/tsfile/live/0126_1.m3u8
深圳卫视,http://221.233.192.152:1111/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://58.48.37.158:1111/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://60.7.56.33:4000/rtp/239.253.92.86:8017
深圳卫视,http://60.164.128.167:8029/rtp/239.255.30.135:8231
深圳卫视,http://111.192.0.32:4022/rtp/239.3.1.134:8020
深圳卫视,http://[2409:8087:74f0:22::4]:6410/270000001128/9900000529/index.m3u8?
深圳卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226313/index.m3u8
深圳卫视,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=shenzhen
深圳卫视,http://wouu.net:9977/udp/239.93.0.182:5140
深圳卫视,http://[2409:8087:5e08:24::11]:6610/000000001000/6000000001000002116/1.m3u8?channel-id=wasusyt&Contentid=6000000001000002116&livemode=1&stbId=3
深圳卫视,http://[2409:8087:5e08:24::11]:6610/000000001000/1000000005000265028/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265028&livemode=1&stbId=3
深圳卫视,http://[2409:8087:5e08:24::11]:6610/000000001000/5000000004000007410/1.m3u8?channel-id=bestzb&Contentid=5000000004000007410&livemode=1&stbId=3
深圳卫视,http://123.52.110.169:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://123.52.110.15:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://123.52.111.77:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://123.52.13.171:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://1.192.75.145:9901/tsfile/live/1083_1.m3u8
深圳卫视,http://153.0.169.34:9901/tsfile/live/1044_1.m3u8
深圳卫视,http://123.163.114.207:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://163.177.122.19:9901/tsfile/live/1040_1.m3u8
深圳卫视,http://163.177.122.17:9901/tsfile/live/1061_1.m3u8
深圳卫视,http://171.14.89.69:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://58.221.214.82:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://118.77.123.167:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://221.224.4.170:1111/tsfile/live/0126_1.m3u8
深圳卫视,http://222.169.85.8:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://60.187.182.41:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://171.104.198.151:8181/tsfile/live/0126_1.m3u8
深圳卫视,http://222.162.194.120:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://106.118.70.14:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://171.117.19.35:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://171.124.200.219:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://1.198.66.21:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://1.198.67.47:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://223.166.234.149:7777/tsfile/live/0126_1.m3u8
深圳卫视,http://1.199.235.140:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://118.248.167.115:8088/tsfile/live/0143_1.m3u8
深圳卫视,http://171.124.200.212:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://121.33.239.242:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://171.124.200.198:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://175.16.180.250:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://223.13.1.3:9901/tsfile/live/1012_1.m3u8
深圳卫视,http://113.57.109.48:1111/tsfile/live/1027_1.m3u8
深圳卫视,http://59.32.97.44:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://120.0.52.241:8086/tsfile/live/0126_1.m3u8
深圳卫视,http://120.224.178.16:9901/tsfile/live/0121_1.m3u8
深圳卫视,http://121.19.134.139:808/tsfile/live/1020_1.m3u8
深圳卫视,http://121.19.134.222:808/tsfile/live/1024_1.m3u8
深圳卫视,http://223.166.234.19:7777/tsfile/live/0126_1.m3u8
深圳卫视,http://171.124.200.166:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://112.234.23.155:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://171.104.198.123:8181/tsfile/live/0126_1.m3u8
深圳卫视,http://171.124.200.234:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://118.77.10.13:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://112.234.23.155:9901/tsfile/live/0126_2.m3u8
深圳卫视,http://116.128.242.83:9901/tsfile/live/1006_1.m3u8
深圳卫视,http://222.169.41.47:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://125.107.125.210:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://223.241.247.214:9901/tsfile/live/1012_1.m3u8
